packagecode,groupid,modelid,groupname,modelname,hardwareversion,networkprovider,mainfirmwaretype,mainfirmware,coprocfirmwaretype,coprocfirmware,mainsettingsname,mainsettingsid,coprocsettingname,plsign,isvalid,updatedby,updatedat,disable
896,2365,0,DeviceManagement,____0__,P22V9,JIO2,,LAFMV2-4G_EC200UCN-P22V9-F1V9-AUG_17_2024_11-DNSV6-JIO2,,LAFC_CAN_P22V9_AUG_05_2024_11_CHARGER_SENSE,,FE128E7CDF186027E4B93CACBCADCE0CDDEDDFA2E021F94F08D172F1207BF6D9,50D4B508AFC45F691D6127BD8519350406CB66106A10F2E31BD0FA4604289E81,44B388B38E4F84443339B75D311CA9EFBA5E47DC625888DE88A9879A1B9B57DE,false,varashebkanthi@intellicar.in,1740470641532,false
907,3767,1199,Biliti_Electric,BMS_Biliti_52V_Default_2022_EV_AT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_TTL_SFF_DEC_04_2024_13_BILITI_9600_8N1,,0000000000000000000000000000000000000000000000000000000000000000,C909001D45734FD8D07C0214F6A1B7847F993742C24C88456CE1225CB266FDC1,10C2763C6ABF24E0F8430196A0F68096D50C088C67BE9069A6F0AD4DC969C28F,false,varashebkanthi@intellicar.in,1740470641625,false
918,2818,17,MBSI_PVT_LTD,Bike_Bajaj_Avenger Street 220_Default_2017_P_MT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_FEB_07_2024_19,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470641717,false
927,3451,1181,LA5.IC.OPS,Car_Tata_Xpress -T_Ziptron_2022_EV_AT,P25V3,AIRTEL,,LAFM_4G_P25V3_AUG_21_2023_18_S,,LAFC_CANIO_P25V3_AUG_16_2023_19_BLU,,0000000000000000000000000000000000000000000000000000000000000000,5B1FC2E9CE2E3146200240365CF92D40B1171203DD95AE8F1D0BE8BC665E9D7F,669A608F3ADBC30DE9E47DE179125B246C6B17C6714CC9EEFFA5F69BFCD739ED,false,varashebkanthi@intellicar.in,1740470641810,false
937,4155,1594,PointO,BMS_CLN Energy_60.8 V_60.8V 100 Ah_2024_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_SEP_13_2024_14,,0000000000000000000000000000000000000000000000000000000000000000,012A41BD2458D36E8CF2F33232524D27229B265F775CA76FF21285854ADCC19F,6A16FAC7E0307889F715ED53F71A75DD4132C1434C3454EEBC3EC5BCBBA92C18,false,varashebkanthi@intellicar.in,1740470641902,false
947,165,1469,RoyalBrothers,Bike_Harley Davidson_X 400_Default_2022_P_MT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V3_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470641994,false
957,1822,0,Amplus,____0__,P25V1,S_MY,,LAFMV2-4G_EC200UEU-P25V1-F1V5-FEB_09_2024_20-S-MY_MAX-BETA,,LAFC_CAN_P25V1_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,A595720B72D997EB32EE6B41A4F5E1CD0DDC8C142ED6426B77A84E4D8C0CB283,ED4453B59B9B0BAE6B7F38BE9538C453362C705412CE7CAFD8E8E0084100CA6E,false,varashebkanthi@intellicar.in,1740470642087,false
968,5293,1454,BS_Devices_Simsterminated,BMS_Stefen_48V-Superpower_Default_2023_EV_AT,SFF-V2,AIRTEL,,LAFM_2G_V2_SFF_AUG_21_2023_18_S,,LAFC_CAN_2G_SFF_OCT_05_2023_14,,470855B023C431BEF84DE391B2E4B4713F162C135947E31C94F179968B68127A,BB485BAC865FCD7A65D82BEBAEE40B6311F6E58110C5AA66743AD10BFF375ADD,63621A8FC8F7C854858A1C87924EA70CC197F2CCEE7809CDE8AB9C58220E7E46,false,varashebkanthi@intellicar.in,1740470642179,false
977,3637,1383,GoEv,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470642271,false
987,3033,1073,vidyuttech_API,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_4_0,,,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470642364,false
997,2541,1484,Upgrid_Mobility,BMS_iPower_iPower_Daly 500_2023_EV_AT,P22V2,AIOT,,LAFMV2-4G_EC200UCN-P22V2-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_P22V2_MAY_23_2024_17,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,4596762217C282FCE31DD258525A15BBCCD73627A6C0ED937B4E90A8F76D5F8A,9ACD4C1B2E689472A46D541719FF1288ED4A4A7FBED9EE9F186011F967843F44,false,varashebkanthi@intellicar.in,1740470642456,false
827,4059,1182,Demo_2W,eBike_BGauss_D15i_Default_2022_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,83E369DE976BB93117B3EB32535631BE678650EB3408040E3DC0B3B0FDA09491,13CCDFEE96BE597057F382CDBAF0184F5BE2ACC66E45E3A35405B2B0EE17F7E8,false,varashebkanthi@intellicar.in,1740470640888,false
837,4155,1757,PointO,BMS_Inverted_51v100AH_Dally_2023_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,AD7590E0D189F4FC9EFD2FE4F74DDB483D895445FE544153C04777170AE89F41,03194D863F9261DE6D2BD8B7BF0EF8CD494BEB43ECC13A4EB420466EFEADB10D,false,varashebkanthi@intellicar.in,1740470640981,false
847,2541,1376,Upgrid_Mobility,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-,P22V9,AIOT,,LAFMV2-4G_EC200UCN-P22V9-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_P22V9_MAY_15_2024_16_LIV_CANWKUP,,EE13F4A886D9F4FF7E5C51225A4153607F9448F66F4CB35F2EA18303DDAE8221,5B9B05103FE74F82407122C031EB012DCD6BBECF0F804D03915D5553BE0B122A,B0D2AB98A477DFE3D921E3344C7CD02D16BEC8C921A724443E2814765354D5E3,false,varashebkanthi@intellicar.in,1740470641074,false
857,4961,1820,Greaves_2W_Ampere,eBike_Ampere_Magnus_Grand_2025_EV_AT,P25V9,NG_ONO,,LAFMV2-4G_EC200UEU-P25V9-F1V10-SEP_13_2024_13-DNS-NG_ONO-BETA,,LAFC_CAN_P25V9_SEP_13_2024_14,,0000000000000000000000000000000000000000000000000000000000000000,10365F09BA589419447AECB2CCC68F71EA16736A5688960BBFFD1E46FB47C6C8,DDE42C43CBBF5CEBD07F02FEFEE6BE5DB84011E2715D0A85AEA1930064B12097,false,varashebkanthi@intellicar.in,1740470641168,false
844,3093,1230,Greaves_3W_MLR_Auto,eRickshaw_MLR Auto_ePRO_Tork+Amaron_2023_EV_AT,V26,AIRTEL,,LAF_V2_6_OCT21_15_11_2022_05_P,,LAFC_CAN_GENERIC_OCT_19_2023_19_MLR_ODO,,,8872723F9676455BE628418B5BC7E8219EFD60688AD6B41A2241C4A696F98AA4,FC89F08FBDEE1DF798C5B1AB8AA65DA84F8727A60F54B69AF13736312D7D86ED,false,varashebkanthi@intellicar.in,1740470641062,false
854,2541,1149,Upgrid_Mobility,BMS_Inverted_48V_V1_2022_EV_AT,P22V2,AIOT,,LAFMV2-4G_EC200UCN-P22V2-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P22V2_SEP_13_2024_14,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,50D4B508AFC45F691D6127BD8519350406CB66106A10F2E31BD0FA4604289E81,44B388B38E4F84443339B75D311CA9EFBA5E47DC625888DE88A9879A1B9B57DE,false,varashebkanthi@intellicar.in,1740470641154,false
864,3901,1451,Quantum,eBike_Quantum_Bziness_Trontek BMS_2023_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,481CD7DE7A9CD987B66AAB922355A971318F1C8C190DFB2C8C064EBA61B1183A,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470641247,false
875,3253,1221,BuyMyEV,eBike_BuyMyEV_SF_Default_2023_EV_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LA5_COPROC_CAN_FW_V1_11_3-Sep_15_2022-11_27_13,,,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470641338,false
885,3902,1638,EVM_secondarydevice,Car_Citroen_C3 Aircross_Default_2024_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470641429,false
894,2541,1376,Upgrid_Mobility,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_2G_SFF_MAY_23_2024_17,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,A60AD184EC6D32E3C27E5D0BE6319BBA4A615BAF77086ED1FB78C62AE2C3E904,4EF9DCD3C1919764ED1110965695E39A5043DB391162BDD95DDF74FFADBC2CF0,false,varashebkanthi@intellicar.in,1740470641520,false
904,4181,0,AnandM,____0__,P25V3,AIRTEL,,LAFM_4G_P25V3_JUL_24_2023_13_S,,LAFC_CAN_FW_V2_4_0_HWV2_TEST_4-Jun_13_2023-20_14_04,,,75E9F6B560349AF9561F2F2E6CC9D04BACF085B3B850B361E478CFB867D6F5E6,864D7FC69F84E723A4C075C6B0D1A5A7671732016D6F1CF53F1E98F966D5D0F0,false,varashebkanthi@intellicar.in,1740470641610,false
914,5028,1610,CLN_Energy,BMS_CLN Energy_25.6V_25.6V 200Ah_2024_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V9_MAY_23_2024_17,,1F431229EEAF00882BE0DEC08596B2D395239C6E52720C17335EF379CDDF5DF6,0D441EF6D6D7650C593ADDC2EF7CE2C8587C5422339E523C944B07BD6CCFE334,DCE525D61E4F4C0E427C214A0C69280EEAA3E1D478DFFBD41C5D78A44C8A0073,false,varashebkanthi@intellicar.in,1740470641703,false
924,3902,990,EVM_secondarydevice,Car_Datsun_Go_Default_2021_P_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_3_1,,,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470641793,false
934,2453,1375,EVMGroup,Bike_Honda_Activa_Default_2023_P_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P25V1_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470641884,false
848,4428,1560,IntelliOne,VFD_Crompton Greaves_VSX48-032 20CEB_No Genset_2023_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_RS485_P25V7_P30V4_MAY_21_2024_12_CROMPTON_9600_8N1,,0000000000000000000000000000000000000000000000000000000000000000,3E63CFBC1181A521CB700855A17D65186BA4556B0F309F5ECEE800316688B824,1D34F7F707FF0B4AC67E3BF7EDE977C66315C39EAC07B37BB167B3C08FE58CFB,false,varashebkanthi@intellicar.in,1740470641078,false
858,2541,1454,Upgrid_Mobility,BMS_Stefen_48V-Superpower_Default_2023_EV_AT,SFF-V2,AIRTEL,,LAFM_2G_V2_SFF_AUG_21_2023_18_S,,LAFC_CAN_2G_SFF_OCT_05_2023_14,,470855B023C431BEF84DE391B2E4B4713F162C135947E31C94F179968B68127A,BB485BAC865FCD7A65D82BEBAEE40B6311F6E58110C5AA66743AD10BFF375ADD,63621A8FC8F7C854858A1C87924EA70CC197F2CCEE7809CDE8AB9C58220E7E46,false,varashebkanthi@intellicar.in,1740470641174,false
868,3230,1113,Blusmart,Car_Tata_Xpress -T_Default_2021_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V11-OCT_03_2024_14-DNS-AIOT,,LAFC_CANIO_P25V12_P30V6_NOV_29_2024_10_BLU_TIGOR_KLE_HAHB_OS,,0000000000000000000000000000000000000000000000000000000000000000,96B315DEC41DC37DB438C816B4647B26ECC41CDA5FBF288919E59F9DE72BD2F9,AB19F3463648DC852924194F37F835904743859C131AD61D5140B7797CD151DD,false,varashebkanthi@intellicar.in,1740470641263,false
878,4020,1452,alt_mobility,eBike_Quantum_Bziness_Daly 500 BMS_2023_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_FEB_07_2024_19,,0000000000000000000000000000000000000000000000000000000000000000,B12534D4232EA5C4B070956B09601CBBC57CD0E4388A27B22C549E825AA00E3A,45026DE0BA1F49E556F2ABEC00F0800938D3F98F2A0AA15F35619703A18EA145,false,varashebkanthi@intellicar.in,1740470641354,false
888,4428,1558,IntelliOne,VFD_Crompton Greaves_VSR48-024 20CEB_Eicher_2023_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_RS485_P25V9_P30V4_JUL_09_2024_12_CROMPTON_9600_8N1,,1F431229EEAF00882BE0DEC08596B2D395239C6E52720C17335EF379CDDF5DF6,3E63CFBC1181A521CB700855A17D65186BA4556B0F309F5ECEE800316688B824,1D34F7F707FF0B4AC67E3BF7EDE977C66315C39EAC07B37BB167B3C08FE58CFB,false,varashebkanthi@intellicar.in,1740470641446,false
898,4026,1264,PASFREIGHT,Truck_Ashok Leyland_Dost_Default_2023_D_MT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_FW_V2_4_0,,0000000000000000000000000000000000000000000000000000000000000000,237764D762C10727E0C77AF462FDE7913013DB3475CEBF78314EA8A557BD3555,4A52F3FA1C14C0CA23F6A186D2F1F4B95C4C0498E7B911649F179595A1F9A729,false,varashebkanthi@intellicar.in,1740470641535,false
908,2373,620,Adani_Wilmar,Car_Toyota_Innova crysta_Default_2019_D_MT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_4_0-Jun_13_2023-20_28_17,,,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470641625,false
917,5909,0,Abroad_Clients,____0__,P25V1,S_MY,,LAFMV2-4G_EC200UEU-P25V1-F1V5-FEB_09_2024_20-S-MY_MAX-BETA,,LAFC_CAN_P25V1_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,A595720B72D997EB32EE6B41A4F5E1CD0DDC8C142ED6426B77A84E4D8C0CB283,ED4453B59B9B0BAE6B7F38BE9538C453362C705412CE7CAFD8E8E0084100CA6E,false,varashebkanthi@intellicar.in,1740470641715,false
926,4428,686,IntelliOne,BMS_Livguard_48V_V1_2020_EV_AT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_2G_SFF_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,A60AD184EC6D32E3C27E5D0BE6319BBA4A615BAF77086ED1FB78C62AE2C3E904,4EF9DCD3C1919764ED1110965695E39A5043DB391162BDD95DDF74FFADBC2CF0,false,varashebkanthi@intellicar.in,1740470641807,false
936,3653,152,Noori_Travels,Car_Toyota_Innova_Default_2017_D_MT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470641899,false
946,4171,1380,Ecomile_tech,BMS_Ecomile_51V_Default_2023_EV_AT,P22V3,AIRTEL,,LAFM_4G_P22V3_AUG_30_2023_14_S,,LAFC_CAN_P22V3_OCT_05_2023_14,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,681A43C7C02A9432F7001F86351D8DA66B4D572D8CF3FC68A076825536C78486,3045928613D434DDDFE3DD4CC98427510F0B5AE8221B4BBF9BDDC4E9F5C78D00,false,varashebkanthi@intellicar.in,1740470641991,false
956,5293,686,BS_Devices_Simsterminated,BMS_Livguard_48V_V1_2020_EV_AT,SFF-V2,AIRTEL,,LAFM_2G_V2_SFF_AUG_21_2023_18_S,,LAFC_CAN_FW_V2_4_0,,E6B15C7371F12162B3D23862E54C057B88DFC8AC9642E0313775F78E2FBD2595,B4748B81C2C5077CC312EBDEE863BBB2D664400EB80E022C66438376CB1BD1CC,9B8CB267DE961C636C0AB12F4C5189AD123D5ACAB95E2D0D50E395BE35FB33E7,false,varashebkanthi@intellicar.in,1740470642084,false
967,3767,1568,Biliti_Electric,Inverter_SRNE_2024_Biliti_2024_EV_AT,P25V7,NG_ONO,,LAFMV2-4G_EG21G-P25V7-F1V10-SEP_21_2024_13-DNS-NG_ONO-BETA,,LAFC_RS485_P25V7_P30V4_JUN_03_2024_13_BILITI_SRNE_9600_8N1_TEST_V2,,0000000000000000000000000000000000000000000000000000000000000000,67EE2C6071EBBD393286A22E368964077D2D026C6C5A595CEA0222BFF382FE5A,69D68C8452B4DBE7B1AAF06BCC987DFCC5C078DE91BFEF6FBA3BD311B9E2FE6B,false,varashebkanthi@intellicar.in,1740470642179,false
978,3633,1731,Eastman,BMS_Eastman_EM LFP S 51050_JBD CAN 250_2024_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_P25V7_SEP_13_2024_14,,0000000000000000000000000000000000000000000000000000000000000000,012A41BD2458D36E8CF2F33232524D27229B265F775CA76FF21285854ADCC19F,6A16FAC7E0307889F715ED53F71A75DD4132C1434C3454EEBC3EC5BCBBA92C18,false,varashebkanthi@intellicar.in,1740470642273,false
988,2453,119,EVMGroup,Bike_Royal Enfield_Himalayan_Default_2017_P_MT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P25V1_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470642366,false
998,2541,1149,Upgrid_Mobility,BMS_Inverted_48V_V1_2022__AT,P22V5,AIOT,,LAFMV2-4G_EC200UCN-P22V5-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P22V5_SEP_13_2024_14,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,A595720B72D997EB32EE6B41A4F5E1CD0DDC8C142ED6426B77A84E4D8C0CB283,ED4453B59B9B0BAE6B7F38BE9538C453362C705412CE7CAFD8E8E0084100CA6E,false,varashebkanthi@intellicar.in,1740470642457,false
1008,4428,1505,IntelliOne,VFD_INVT_GD200A_Eicher_2023_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V8-JUN_14_2024_17-DNS-AIOT,,LAFC_RS485_P25V9_P30V4_JUL_09_2024_12_INVT_19200_8E1,,0000000000000000000000000000000000000000000000000000000000000000,181134315C5B7EB4298D272526897ACA3C943821C73976B430034B87F858B05A,36B47104991B9BCAB4B000EB37B4079CEC187836D9DFDCCA18A635A724048BAF,false,varashebkanthi@intellicar.in,1740470642549,false
1017,4012,1484,Ipower,BMS_iPower_iPower_Daly 500_2023_EV_AT,P22V2,AIOT,,LAFMV2-4G_EC200UCN-P22V2-F1V7-MAY_13_2024_20-DNS-AIOT,,LAFC_CAN_P22V2_MAY_23_2024_17,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,4596762217C282FCE31DD258525A15BBCCD73627A6C0ED937B4E90A8F76D5F8A,9ACD4C1B2E689472A46D541719FF1288ED4A4A7FBED9EE9F186011F967843F44,false,varashebkanthi@intellicar.in,1740470642639,false
852,2957,752,omegaseiki,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT,V12,AIRTEL,,LAF_V1_2_AUG21_15_11_2022_05_P,,LAFC_CAN_FW_V2_4_0,,,C848F4E500DA94A18693B76F5845467F5131455AFB3D96CA2ABFC567D6067FAF,,false,varashebkanthi@intellicar.in,1740470641138,false
862,2818,1013,MBSI_PVT_LTD,Bike_Honda_Activa 5G_Default_2020_P_AT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_FW_V2_4_0-Jun_13_2023-20_28_17,,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470641233,false
872,4010,1269,Propel,Truck_Propel_E-Truck_Default_2023_EV_AT,P25V3,AIRTEL,,LAFM_4G_P25V3_AUG_31_2023_16_S,,LAFC_CAN_P25V3_OCT_05_2023_14,,1F431229EEAF00882BE0DEC08596B2D395239C6E52720C17335EF379CDDF5DF6,9D79737195AE53FBE406D0BB12F2E20A79D3B653A8EB7F2C20487DF6145AE642,D72A59F4E20DCDD44FC6E8F05F995611CE3162210DFA5A8B61FAD1E5E226D903,false,varashebkanthi@intellicar.in,1740470641329,false
883,2770,1444,MUPL,Tata ace_Tata_Tata Ace_EV_2023_EV_AT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CANIO_P25V6_DEC_19_2023_13_TATA_ACE_TEST,,0000000000000000000000000000000000000000000000000000000000000000,DA18EB382C1A8C585BA396A077C617165547A56B2DB7BAC1270500AB8F1E258A,A283194387496D44478CC0F15D0D6D052D0A5CA90C63E937E89D36178976BAD5,false,varashebkanthi@intellicar.in,1740470641425,false
895,5028,1329,CLN_Energy,BMS_CLN Energy_52 V_51.2V 100Ah_2023_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,012A41BD2458D36E8CF2F33232524D27229B265F775CA76FF21285854ADCC19F,6A16FAC7E0307889F715ED53F71A75DD4132C1434C3454EEBC3EC5BCBBA92C18,false,varashebkanthi@intellicar.in,1740470641522,false
905,4015,1777,Battrixx,BMS_Battrixx_48v_Superpower_Default_2024_EV_AT,V22,AIRTEL,,LAFM_4G_V2_2_JUNE_27_2023_20_S,,LAFC_CAN_FW_V2_4_0-Jun_13_2023-20_28_17,,,34D51CC57178AB5B5C10113507E5AE1CD0352B5A79A38C88D51F28CE7912AF4F,1F42C6088E0D43D74448F386EAAF3F93AB1DACDCA0017953B78866D0A1C06CAC,false,varashebkanthi@intellicar.in,1740470641614,false
916,3902,1400,EVM_secondarydevice,Car_Nissan_Micra_Default_2019_P_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_3_1,,,F65159B32E955963C39C54CF6651EFC761677BA60092788D7318416E77458319,9E248B0A5AF59B4391B431917DC44E5B1BB57138A821A73D788FCE638772C06D,false,varashebkanthi@intellicar.in,1740470641714,false
928,2818,1181,MBSI_PVT_LTD,Car_Tata_Xpress -T_Ziptron_2022_EV_AT,P15V4,AIOT,,LAFMV2-4G_EC200UCN-P15V4-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P15V4_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,DBE0A42C5B2EA3EA8970E99D1FEF0653E7E3435E45C62D99268D2A2BA074A4F0,D03423E3F00AB2D439209FBD54081CBA876380BA55B1A6C7612CA29D312BFE22,false,varashebkanthi@intellicar.in,1740470641812,false
938,165,1586,RoyalBrothers,Bike_Royal Enfield_Himalayan Scram 411_Default_2024_P_MT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470641906,false
